situation_id,record_id,start_time,end_time,validity_status,cause_type,source,road_name,lanes_closed,closure_lat,closure_lon,poslist,ingestion_time
476378,1-1768228526-7c212cbe-6f5f-46ef-b0c8-b7ad7fd3357e,2026-04-11T20:30:00Z,2026-04-12T06:00:00Z,planned,roadMaintenance,roadworks,M61,3,53.54353888888889,-2.3866912592592593,"['53.540244 -2.389779 53.541007 -2.388574 53.541028 -2.388535 53.541127 -2.388385 53.541425 -2.387995 53.541659 -2.387726 53.541759 -2.387606 53.542128 -2.387278 53.542408 -2.387054 53.542948 -2.386697 53.543083 -2.386622', '53.545783 -2.38556 53.545945 -2.385547 53.546291 -2.385527', '53.543803 -2.386221 53.543875 -2.386192 53.544424 -2.385955 53.544937 -2.385779 53.545171 -2.385721 53.545432 -2.385633 53.545531 -2.385603 53.545738 -2.385575 53.545783 -2.38556', '53.543083 -2.386622 53.543449 -2.386416 53.543686 -2.386281 53.543803 -2.386221']",2026-04-12 20:51:16.317389
476422,1-1769460297-272c60dd-b76e-4649-aa7d-b4ace3e01cbd,2026-04-10T20:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M271,2,50.94613958695653,-1.4765120217391303,"['50.946591 -1.475969 50.946537 -1.475871 50.946461 -1.475769 50.946364 -1.475687 50.946362 -1.475685 50.946057 -1.475518', '50.945699 -1.477163 50.94586 -1.477231 50.946002 -1.477285 50.946065 -1.477312 50.946128 -1.477326 50.946182 -1.477325 50.946255 -1.477325 50.946327 -1.477296 50.946398 -1.477252', '50.945546 -1.477079 50.945663 -1.477149 50.945699 -1.477163', '50.945107 -1.476797 50.945153 -1.476852 50.945235 -1.476922 50.945308 -1.476965 50.945546 -1.477079', '50.946645 -1.476125 50.946591 -1.475969', '50.945912 -1.47542 50.945704 -1.47528 50.94564 -1.475252 50.945562 -1.475234 50.945552 -1.475233', '50.946452 -1.477209 50.946534 -1.477095 50.946552 -1.477066 50.946602 -1.47695 50.946638 -1.476807 50.946665 -1.476637 50.946681 -1.476536 50.946681 -1.476437 50.946682 -1.476352 50.946673 -1.476253 50.946646 -1.476154 50.946645 -1.476125', '50.946398 -1.477252 50.946452 -1.477209', '50.946057 -1.475518 50.945912 -1.47542']",2026-04-12 20:51:16.329653
476422,1-1769460297-74a78ccd-c87e-499d-96e2-1b3433c184ae,2026-04-10T20:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M271,2,50.950640625,-1.475067875,"['50.947196 -1.476508 50.947504 -1.476201 50.947656 -1.476074 50.94771 -1.476028 50.947881 -1.475899 50.947979 -1.475841 50.948078 -1.475798 50.948293 -1.475696 50.948388 -1.475664 50.948473 -1.475636 50.948634 -1.475591 50.949352 -1.47552 50.950152 -1.475454 50.950618 -1.475379 50.950817 -1.475347 50.951257 -1.47524 50.951713 -1.475087 50.952297 -1.474838 50.952511 -1.474736 50.952723 -1.474631 50.953576 -1.474087 50.953907 -1.473854 50.954258 -1.473578 50.954669 -1.47323 50.954714 -1.473187 50.954786 -1.473168 50.954849 -1.473154 50.954912 -1.473142 50.954979 -1.47314', '50.946609 -1.477069 50.946813 -1.476887 50.947196 -1.476508']",2026-04-12 20:51:16.329740
476422,1-1769460297-2aa9ff62-fd4d-4412-9baf-85c4b9faf31b,2026-04-10T20:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M27,1,50.946418666666666,-1.4731966,"['50.949064 -1.467673 50.947583 -1.470544', '50.947583 -1.470544 50.947054 -1.471576 50.946874 -1.472 50.946607 -1.472628 50.946243 -1.473544 50.945837 -1.474582 50.945786 -1.474714 50.945734 -1.474848 50.945703 -1.474917 50.94563 -1.475025 50.945574 -1.475076 50.94554 -1.475109 50.945468 -1.475169']",2026-04-12 20:51:16.329785
476692,1-1775106369-3304d665-791f-462d-b803-ce8d2b3c6478,2026-04-10T18:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,A66,1,54.65400235294118,-2.746018352941176,['54.653396 -2.749295 54.653441 -2.7489 54.653488 -2.748483 54.653542 -2.748083 54.653584 -2.747769 54.653655 -2.747338 54.653715 -2.746979 54.65386 -2.746315 54.654007 -2.745648 54.654032 -2.745537 54.654326 -2.744316 54.65439 -2.744115 54.654418 -2.744062 54.654463 -2.743977 54.654535 -2.74387 54.654571 -2.74384 54.654617 -2.743785'],2026-04-12 20:51:16.329824
409447,1-1773242788-33520fd7-1d35-43f7-8382-2eb7055024a1,2026-03-03T01:40:00Z,2027-02-26T06:00:00Z,active,authorityOperation,roadworks,M23,1,51.1300659090909,-0.14216345454545454,"['51.128101 -0.142019 51.128873 -0.142049 51.129535 -0.142119 51.130107 -0.142155 51.131007 -0.142217 51.131583 -0.142237 51.131682 -0.142247 51.131827 -0.142313 51.131957 -0.142398', '51.127952 -0.142025 51.128101 -0.142019']",2026-04-12 20:51:16.329865
409447,1-1765466171-c93a4fc3-c221-4834-8f57-696796e5a7d0,2026-02-27T21:00:00Z,2027-03-01T06:00:00Z,planned,authorityOperation,roadworks,M23,1,51.1300659090909,-0.14216345454545454,"['51.127952 -0.142025 51.128101 -0.142019', '51.128101 -0.142019 51.128873 -0.142049 51.129535 -0.142119 51.130107 -0.142155 51.131007 -0.142217 51.131583 -0.142237 51.131682 -0.142247 51.131827 -0.142313 51.131957 -0.142398']",2026-04-12 20:51:16.329903
409447,1-1767966383-b837d435-98dd-417c-82f5-260a1689ede5,2026-03-02T21:00:00Z,2027-02-26T06:00:00Z,planned,authorityOperation,roadworks,M23,1,51.1300659090909,-0.14216345454545454,"['51.127952 -0.142025 51.128101 -0.142019', '51.128101 -0.142019 51.128873 -0.142049 51.129535 -0.142119 51.130107 -0.142155 51.131007 -0.142217 51.131583 -0.142237 51.131682 -0.142247 51.131827 -0.142313 51.131957 -0.142398']",2026-04-12 20:51:16.329938
477162,1-1769012194-3db09b95-4802-4980-974b-81627d865ce3,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,A1,1,52.97615866666666,-0.734820088888889,"['52.979663 -0.745635 52.979495 -0.745119 52.978893 -0.743408 52.978763 -0.74301 52.978419 -0.741918 52.978335 -0.741675 52.978094 -0.740974 52.977945 -0.740487 52.977685 -0.739705 52.977601 -0.73944 52.97748 -0.739041 52.977136 -0.737979 52.976749 -0.736809 52.976664 -0.736551', '52.971976 -0.721983 52.971948 -0.721898 52.971911 -0.721735 52.971806 -0.721217 52.971739 -0.720817 52.97171 -0.720639 52.97169 -0.720491 52.971651 -0.720209 52.971561 -0.719298', '52.976664 -0.736551 52.976574 -0.736285 52.976347 -0.735574 52.975674 -0.733496', '52.975674 -0.733496 52.975659 -0.73345 52.975557 -0.733155 52.975054 -0.731576 52.974683 -0.73044 52.974265 -0.729157 52.973316 -0.726236 52.972517 -0.723757 52.972144 -0.722577 52.971976 -0.721983', '52.980845 -0.748905 52.980756 -0.748687 52.980516 -0.748098 52.980321 -0.747582 52.980146 -0.747125 52.980007 -0.746742 52.979868 -0.746359 52.979663 -0.745635']",2026-04-12 20:51:16.330021
470359,1-1764685323-e2893bd2-e974-4c83-b0d6-90594259dd74,2025-12-13T06:00:00Z,2027-04-01T05:00:00Z,planned,roadMaintenance,roadworks,A11,0,52.60061175,1.2204939375,['52.597797 1.216276 52.598073 1.216781 52.598511 1.217537 52.599035 1.218371 52.599553 1.219209 52.60035 1.220345 52.60061 1.220704 52.600862 1.221033 52.601114 1.221361 52.601164 1.221424 52.60134 1.221644 52.601566 1.221926 52.602212 1.222638 52.602396 1.222814 52.602493 1.222881 52.602712 1.222959'],2026-04-12 20:51:16.330058
475055,1-1767627189-cb7f6058-b851-44cb-96ba-0ddc48bbbb17,2026-01-12T20:00:00Z,2026-05-01T05:00:00Z,planned,roadMaintenance,roadworks,A303,2,51.09404645454545,-2.279769,"['51.093836 -2.281185 51.093849 -2.281111 51.093977 -2.28034 51.094196 -2.278857 51.094297 -2.278115 51.09433 -2.277871', '51.093711 -2.281862 51.093776 -2.28151 51.093836 -2.281185', '51.09433 -2.277871 51.094373 -2.277552']",2026-04-12 20:51:16.330100
414307,1-1769012194-3a83411c-cc28-4341-8ee0-cf8071398b1a,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,A19,1,55.0663645,-1.584690125,['55.06668 -1.587503 55.066598 -1.586608 55.066459 -1.585325 55.06644 -1.585169 55.066348 -1.584387 55.066191 -1.583261 55.066109 -1.582698 55.066091 -1.58257'],2026-04-12 20:51:16.330126
459983,1-1770230430-ed34e236-5d11-4e75-907f-3628cc9adb81,2025-10-06T05:00:00Z,2027-01-04T06:00:00Z,active,constructionWork,roadworks,A428,1,52.228980478260866,-0.09204221739130435,['52.229139 -0.102946 52.229127 -0.102816 52.229143 -0.10242 52.229277 -0.101025 52.229423 -0.098792 52.229469 -0.097665 52.229498 -0.096867 52.229504 -0.095881 52.229502 -0.094871 52.229486 -0.093707 52.229419 -0.092152 52.229329 -0.090968 52.229193 -0.0896 52.229088 -0.08882 52.229074 -0.088733 52.228969 -0.087952 52.228833 -0.087104 52.228594 -0.085793 52.228451 -0.085133 52.22837 -0.084816 52.228221 -0.084137 52.227992 -0.083216 52.22745 -0.081557'],2026-04-12 20:51:16.330166
482241,1-1771364382-c361adb1-64b6-4447-9ba3-8ae7d7bfa85d,2026-04-12T21:30:00Z,2026-04-13T04:30:00Z,planned,roadMaintenance,roadworks,M4,1,51.49324830769231,-0.5318083076923077,"['51.493212 -0.532747 51.493249 -0.532127 51.493264 -0.531853 51.493277 -0.531492 51.493297 -0.530915 51.493315 -0.530194 51.493328 -0.529476 51.493329 -0.529432', '51.493179 -0.533236 51.493182 -0.53319 51.493186 -0.533137 51.493198 -0.532962 51.493212 -0.532747']",2026-04-12 20:51:16.330204
482241,1-1771364382-7f283156-6a2a-4666-93dd-b18af1bce49c,2026-04-12T21:30:00Z,2026-04-13T04:30:00Z,planned,roadMaintenance,roadworks,M4,1,51.49399914634146,-0.5104385365853659,"['51.49518 -0.500639 51.495322 -0.500313 51.495675 -0.499566', '51.494215 -0.505777 51.494405 -0.5047', '51.494178 -0.505994 51.494215 -0.505777', '51.493328 -0.529454 51.493336 -0.529027 51.493332 -0.527947 51.493309 -0.526881 51.493293 -0.526277 51.493276 -0.524923 51.493173 -0.520389 51.493122 -0.517726 51.49312 -0.516717 51.493119 -0.51604 51.49312 -0.515421 51.493171 -0.514123 51.493174 -0.514036 51.493233 -0.513026 51.493328 -0.511957 51.493343 -0.511783 51.493456 -0.510757 51.493557 -0.510037 51.493572 -0.509932 51.493679 -0.509208 51.493713 -0.509008 51.493972 -0.507441 51.494091 -0.506602 51.494178 -0.505994', '51.494417 -0.50463 51.494656 -0.50327 51.494672 -0.503173 51.494787 -0.502477 51.494917 -0.501713 51.49494 -0.50159 51.494993 -0.50131 51.495054 -0.501031 51.495164 -0.500675 51.49518 -0.500639']",2026-04-12 20:51:16.330281
482241,1-1771364382-09ab2fc5-51b5-4b94-b035-d49adf0051a2,2026-04-12T21:30:00Z,2026-04-13T04:30:00Z,planned,roadMaintenance,roadworks,M25,3,51.49687275,-0.4977941666666667,"['51.497978 -0.496377 51.497983 -0.496373', '51.495699 -0.499517 51.495797 -0.499309', '51.495797 -0.499309 51.496003 -0.498993 51.496344 -0.498391 51.496663 -0.497906 51.497018 -0.497428 51.497397 -0.496996 51.497816 -0.496554 51.497978 -0.496377']",2026-04-12 20:51:16.330323
482476,1-1770387726-440d0e68-f363-4f24-aca0-685f05cf2b28,2026-04-11T21:00:00Z,2026-04-12T04:00:00Z,planned,roadMaintenance,roadworks,A282,2,51.459767904191615,0.2499782035928144,"['51.453767 0.243162 51.453771 0.243168 51.454069 0.243656 51.454203 0.243876 51.454369 0.244129 51.454578 0.24447 51.454665 0.244604', '51.470237 0.26238 51.470681 0.262779 51.4707 0.262796 51.47072 0.262814 51.471453 0.263471 51.471913 0.263868 51.472125 0.264051 51.472222 0.264128 51.472267 0.264159 51.472318 0.264195', '51.453168 0.242026 51.45322 0.242115 51.453264 0.242174', '51.453224 0.242417 51.453298 0.242522 51.453425 0.242701 51.453483 0.242784', '51.453264 0.242174 51.453395 0.242382 51.453466 0.242517 51.453506 0.242587 51.453667 0.242843 51.453752 0.242983 51.453768 0.243024 51.45377 0.243075 51.453767 0.243162', '51.476724 0.266194 51.476912 0.266232 51.477107 0.266255', '51.453439 0.241549 51.453475 0.241479 51.45355 0.241339 51.453652 0.241186', '51.453652 0.241186 51.453652 0.241171 51.453653 0.241129', '51.461651 0.254675 51.461655 0.254678 51.461728 0.254755 51.461754 0.254785 51.462037 0.255058 51.462399 0.255378 51.463054 0.255957 51.463806 0.256614 51.465058 0.257747', '51.454665 0.244604 51.454702 0.244665 51.455072 0.245207 51.455418 0.245694 51.455445 0.245731 51.455644 0.246007 51.455781 0.246201 51.456053 0.246578 51.456111 0.246667 51.456122 0.246684', '51.45728 0.248386 51.457464 0.248657 51.457779 0.249119', '51.453483 0.242784 51.453767 0.243162', '51.454665 0.244604 51.454702 0.244665 51.455061 0.24519', '51.453767 0.243162 51.453771 0.243168 51.454069 0.243656 51.454203 0.243876 51.454369 0.244129 51.454578 0.24447 51.454665 0.244604', '51.472773 0.264501 51.473021 0.264686 51.473412 0.264936 51.473839 0.265173 51.474266 0.265396 51.474302 0.265413 51.47456 0.26554 51.474676 0.265589 51.474962 0.265704 51.475435 0.265871 51.475605 0.265923 51.475873 0.266008 51.476223 0.266083 51.476437 0.266137 51.476724 0.266194', '51.459482 0.251612 51.459489 0.251622 51.459947 0.252297 51.460724 0.253443 51.461288 0.254272 51.461472 0.254483 51.461569 0.254588 51.461651 0.254675', '51.456122 0.246684 51.456511 0.247286 51.456512 0.247287', '51.453653 0.241129 51.453601 0.241025 51.453559 0.24085 51.453508 0.240718 51.45343 0.24057 51.453404 0.240526', '51.465058 0.257747 51.465117 0.257801 51.465706 0.258334 51.466316 0.258868 51.46751 0.259935 51.467916 0.2603 51.469508 0.261727 51.470183 0.262332 51.470237 0.26238', '51.472318 0.264195 51.472551 0.26436 51.472693 0.264454 51.472773 0.264501', '51.459399 0.251495 51.459482 0.251612', '51.456512 0.247287 51.456522 0.247301 51.456914 0.247852 51.457028 0.248016 51.457258 0.248354 51.45728 0.248386', '51.452854 0.240238 51.452852 0.24024 51.452787 0.240309 51.452751 0.24035 51.452713 0.24042 51.452675 0.240519 51.452647 0.240618 51.452636 0.24069 51.452624 0.240833 51.452631 0.240977 51.452638 0.24105 51.452689 0.241225 51.452749 0.241372 51.453168 0.242026', '51.453404 0.240526 51.453369 0.240438 51.453264 0.240318 51.45322 0.240258 51.453167 0.240226 51.453104 0.240195 51.453033 0.240177 51.452979 0.240174 51.452943 0.240187 51.452888 0.240213 51.452854 0.240238', '51.457779 0.249119 51.457818 0.249176 51.457918 0.249322 51.458043 0.249506 51.459099 0.25106 51.4591 0.251064 51.459104 0.251068 51.459116 0.251088 51.459228 0.251252 51.459276 0.251323 51.459321 0.251383 51.459399 0.251495']",2026-04-12 20:51:16.330643
482483,1-1771433270-39307f96-5888-4724-a2b5-503d03fe654a,2026-04-12T21:30:00Z,2026-04-13T04:30:00Z,planned,roadMaintenance,roadworks,A282,2,51.463717307692306,0.25557267032967035,"['51.457658 0.249381 51.457697 0.249441 51.458008 0.249922 51.458366 0.250457 51.458961 0.251307 51.458967 0.251313 51.458982 0.251335 51.459189 0.25161 51.45927 0.251723', '51.476703 0.266337 51.477092 0.266389', '51.461625 0.255013 51.461653 0.255039 51.461986 0.255343 51.462119 0.255465 51.462183 0.255522 51.463038 0.256288 51.463472 0.256655 51.464714 0.257781 51.464798 0.257858 51.464963 0.258', '51.453222 0.242414 51.453298 0.242522 51.453425 0.242701 51.453483 0.242784', '51.471737 0.26409 51.471773 0.26412 51.472341 0.264508 51.472812 0.264791 51.473912 0.265377', '51.464963 0.258 51.465258 0.258255 51.465699 0.25868 51.465903 0.258848 51.467432 0.260219 51.46791 0.260643 51.468361 0.261043 51.469298 0.261895 51.469501 0.262076 51.470085 0.262607 51.470141 0.262659', '51.470141 0.262659 51.470577 0.263056 51.470603 0.26308 51.470604 0.263081 51.470625 0.263101 51.470915 0.263372 51.471631 0.264012 51.471737 0.26409', '51.459348 0.251832 51.459357 0.251844 51.460688 0.253783 51.460814 0.253967 51.46128 0.254646 51.461395 0.254767 51.461553 0.254948 51.461625 0.255013 51.461625 0.255013', '51.45927 0.251723 51.459348 0.251832', '51.473912 0.265377 51.474103 0.26546 51.474226 0.26552 51.474557 0.265684 51.474816 0.265797 51.475218 0.265947 51.475647 0.266083 51.475996 0.266187 51.476622 0.266333 51.476703 0.266337', '51.457252 0.248748 51.457329 0.248859 51.457467 0.24906 51.457546 0.249195 51.457623 0.249327 51.457658 0.249381', '51.453483 0.242784 51.453677 0.243266 51.453984 0.243788 51.454639 0.244899 51.45532 0.245904 51.455663 0.24641 51.455669 0.246418 51.455947 0.246828 51.455988 0.246886 51.456481 0.247578 51.456906 0.24827 51.457108 0.248539 51.457169 0.248627 51.45718 0.248643 51.457252 0.248748']",2026-04-12 20:51:16.330811
401236,1-1771841813-503213cc-d8bb-45f3-995f-ba8b210695fb,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,constructionWork,roadworks,A46,2,52.2015259,-1.7839268499999998,"['52.202224 -1.791416 52.202159 -1.791086', '52.202159 -1.791086 52.202011 -1.790196 52.201856 -1.789011 52.201838 -1.788806 52.201801 -1.788441 52.201783 -1.787958 52.201762 -1.786261 52.201752 -1.786041 52.201559 -1.783833 52.20144 -1.782575 52.20139 -1.781877 52.201229 -1.78003 52.201115 -1.778787 52.201023 -1.777727 52.200958 -1.777058 52.200874 -1.776151 52.200794 -1.775194 52.200791 -1.775003']",2026-04-12 20:51:16.330866
466833,1-1772733159-558453de-0911-40de-90d2-32bddd2c997c,2025-11-13T22:00:00Z,2026-05-31T05:00:00Z,active,roadMaintenance,roadworks,A21,1,51.181230666666664,0.28138783333333334,['51.18088 0.279126 51.180943 0.280016 51.18101 0.280721 51.181066 0.28111 51.181123 0.281384 51.181174 0.281559 51.18125 0.281791 51.181294 0.281879 51.181363 0.282026 51.181467 0.282203 51.181546 0.282335 51.181652 0.282504'],2026-04-12 20:51:16.330895
489859,1-1773326657-3ce92912-d6cd-42a9-b235-930e2c93c164,2026-04-12T20:00:00Z,2026-04-13T04:00:00Z,planned,roadMaintenance,roadworks,M60,3,53.50291976923077,-2.3807214615384615,"['53.503427 -2.380402 53.503274 -2.380585 53.5024 -2.381564 53.502256 -2.381728 53.502094 -2.381892 53.501931 -2.382042 53.501769 -2.382191 53.501598 -2.382325 53.501382 -2.382474 53.501165 -2.382608 53.500994 -2.382712 53.500904 -2.382741 53.500815 -2.38274 53.500779 -2.38274 53.500716 -2.382694 53.500627 -2.382613', '53.506034 -2.377057 53.505621 -2.377657 53.505423 -2.377957', '53.505423 -2.377957 53.505107 -2.378316 53.505044 -2.378391 53.504593 -2.37896 53.504558 -2.379002 53.504553 -2.379008 53.503427 -2.380402']",2026-04-12 20:51:16.330951
490891,1-1773761113-be64f116-c8fe-4b03-8829-fa8427dc1bde,2026-03-02T20:10:00Z,2026-04-11T05:00:00Z,active,authorityOperation,roadworks,A249,1,51.344997375,0.694681625,"['51.344501 0.692903 51.344577 0.693094 51.344653 0.693342 51.345116 0.69548 51.345265 0.696049 51.345331 0.696297 51.345394 0.696516 51.345439 0.696677 51.345641 0.697278 51.345768 0.697644 51.345818 0.697791', '51.345818 0.697791 51.345835 0.697835 51.345921 0.698041 51.345973 0.69813 51.346102 0.698295', '51.343697 0.689716 51.343811 0.690048 51.343853 0.690179 51.344082 0.690983 51.344144 0.691202 51.344316 0.69193 51.344381 0.692235 51.344501 0.692903']",2026-04-12 20:51:16.331004
491108,1-1774020474-f5da5e9f-c7b7-4a8e-a955-2cfcb9d0feeb,2026-04-12T18:00:00Z,2026-04-13T04:00:00Z,planned,roadMaintenance,roadworks,M6,2,53.771496795454546,-2.6399140681818185,"['53.769379 -2.63712 53.769101 -2.636994 53.768735 -2.636843 53.768303 -2.636664 53.767576 -2.63641 53.767486 -2.636378 53.767298 -2.63633 53.766113 -2.636099', '53.766113 -2.636099 53.765188 -2.635903', '53.778982 -2.647043 53.778666 -2.64676 53.778272 -2.646405 53.778102 -2.646251 53.777718 -2.645881 53.777414 -2.645588 53.777217 -2.645372 53.77694 -2.64508 53.776851 -2.644973 53.776824 -2.644941 53.77644 -2.644511 53.776092 -2.644096 53.775913 -2.64388 53.77569 -2.643584 53.773637 -2.640856 53.773289 -2.640457 53.772878 -2.63998 53.772377 -2.639441 53.772109 -2.639164 53.771912 -2.638979 53.771608 -2.638716 53.771367 -2.638485 53.771134 -2.638284 53.77083 -2.638067 53.770525 -2.63785 53.770198 -2.637633 53.769567 -2.637214 53.769379 -2.63712', '53.765089 -2.635887 53.764676 -2.635774 53.764326 -2.635663 53.764268 -2.635654', '53.765188 -2.635903 53.765089 -2.635887']",2026-04-12 20:51:16.331085
491135,1-1774439999-a0a3255c-21f8-4eb2-96b8-7fd1945988bd,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,A616,3,53.48526901324503,-1.5842032317880794,"['53.490652 -1.614998 53.490507 -1.614457 53.490266 -1.613409', '53.489895 -1.611693 53.489822 -1.611328 53.489585 -1.610049 53.489511 -1.609613 53.489291 -1.608318 53.489079 -1.606768 53.489007 -1.606151 53.488931 -1.605504 53.488894 -1.605172 53.488801 -1.604239 53.488754 -1.603591 53.488688 -1.602657 53.488567 -1.601453 53.488484 -1.600805 53.488441 -1.600537', '53.483171 -1.57634 53.48317 -1.576333 53.483001 -1.575605 53.482644 -1.574045 53.48252 -1.573511 53.482238 -1.572233 53.482064 -1.571391 53.48189 -1.570534 53.481835 -1.570188 53.481724 -1.56939 53.481659 -1.568803 53.481605 -1.567945 53.481592 -1.567749 53.481572 -1.567041 53.48157 -1.566604 53.481586 -1.565956 53.481637 -1.565172 53.481706 -1.564478 53.481891 -1.563255 53.481952 -1.562923 53.481979 -1.562787 53.481997 -1.562742', '53.488441 -1.600537 53.488411 -1.600369 53.488301 -1.599722 53.488118 -1.598895 53.488092 -1.598775', '53.482263 -1.561684 53.482307 -1.561533 53.482467 -1.561004', '53.485407 -1.586931 53.485344 -1.586564 53.485261 -1.585947 53.485172 -1.585412', '53.482832 -1.560006 53.482894 -1.559865', '53.491458 -1.61859 53.491328 -1.617947', '53.485654 -1.588341 53.485592 -1.588008 53.485407 -1.586931', '53.481997 -1.562742 53.482066 -1.562464 53.482165 -1.562062 53.482263 -1.561684', '53.483496 -1.577641 53.483486 -1.577568 53.48346 -1.577373 53.483452 -1.577335 53.483447 -1.577295 53.483443 -1.577255 53.483441 -1.577202 53.483443 -1.577164 53.483449 -1.57712', '53.483449 -1.57712 53.483456 -1.57707 53.483459 -1.577022 53.483458 -1.576981 53.483455 -1.576941 53.483452 -1.576912 53.483446 -1.576884 53.483443 -1.576874 53.48343 -1.576839 53.483413 -1.576802 53.483395 -1.576776 53.483384 -1.576767 53.483369 -1.57676 53.483359 -1.576757', '53.491478 -1.618689 53.491458 -1.61859', '53.485172 -1.585412 53.485059 -1.584728 53.484967 -1.584036 53.484956 -1.583969', '53.486215 -1.591453 53.485995 -1.59028 53.485766 -1.588941 53.485654 -1.588341', '53.488092 -1.598775 53.488046 -1.598579 53.48798 -1.598324 53.487973 -1.598293 53.487891 -1.597993 53.487718 -1.597361 53.487364 -1.596295 53.4872 -1.595799 53.487147 -1.595619 53.487046 -1.595273 53.487009 -1.595138 53.486845 -1.594567 53.486699 -1.593905 53.486508 -1.592987 53.486215 -1.591453', '53.482952 -1.560848 53.482879 -1.560668 53.482834 -1.560548 53.482806 -1.560428 53.482797 -1.560368 53.482797 -1.560277 53.482805 -1.560127 53.482832 -1.560006', '53.491328 -1.617947 53.491208 -1.617314 53.490989 -1.616381 53.490871 -1.615885 53.490652 -1.614998', '53.484956 -1.583969 53.484939 -1.583867 53.484765 -1.582802 53.484609 -1.58205 53.484399 -1.581178 53.48432 -1.580879 53.483735 -1.578564 53.483497 -1.57765 53.483496 -1.577641', '53.482467 -1.561004 53.482556 -1.560868 53.482646 -1.560776 53.482673 -1.560761 53.482718 -1.560745 53.48278 -1.560745 53.482834 -1.560759 53.482952 -1.560848', '53.483359 -1.576757 53.483343 -1.576729 53.483305 -1.576648 53.483198 -1.576401 53.483171 -1.57634', '53.490266 -1.613409 53.490151 -1.612907 53.489987 -1.612155 53.489898 -1.61171 53.489895 -1.611693']",2026-04-12 20:51:16.331334
491512,1-1774000560-6f3095bd-8c25-45e2-ba3f-1617fac84fbd,2026-04-12T18:00:00Z,2026-04-16T18:00:00Z,planned,roadMaintenance,roadworks,M40,0,52.22819944444445,-1.5240903333333333,['52.227055 -1.521011 52.227393 -1.521773 52.227638 -1.522385 52.227974 -1.52326 52.228233 -1.524031 52.228282 -1.524173 52.228684 -1.525369 52.229019 -1.526502 52.229517 -1.528309'],2026-04-12 20:51:16.331374
475000,1-1775093888-3a240317-6b8f-400b-98f5-f2ca008707d8,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M5,3,52.045635727272725,-2.1348482727272726,"['52.043984 -2.133503 52.044155 -2.133781 52.044181 -2.13381 52.045035 -2.13441 52.045457 -2.134732 52.046148 -2.135219', '52.046148 -2.135219 52.04658 -2.135523 52.046715 -2.135626 52.046769 -2.135699 52.046821 -2.135809']",2026-04-12 20:51:16.331412
475000,1-1770790018-1cfe5451-e6e0-4ac6-8738-734eec031a49,2026-04-10T19:00:00Z,2026-04-11T05:00:00Z,planned,roadMaintenance,roadworks,M5,3,52.045635727272725,-2.1348482727272726,"['52.043984 -2.133503 52.044155 -2.133781 52.044181 -2.13381 52.045035 -2.13441 52.045457 -2.134732 52.046148 -2.135219', '52.046148 -2.135219 52.04658 -2.135523 52.046715 -2.135626 52.046769 -2.135699 52.046821 -2.135809']",2026-04-12 20:51:16.331455
