station,postcode,latitude,longitude,tlc,nlc,stanox,tiploc
Menheniot,PL14 3PJ,50.4262341939632,-4.40922408393021,MEN,3576.0,84401,MENHENT
Menston,LS29 6JH,53.8923400556363,-1.73551023785352,MNN,8574.0,17041,MENSTON
Meols,CH47 9RA,53.3994429101248,-3.15426972840823,MEO,2254.0,38006,MELS
Meols Cop,PR8 6AY,53.6462749764885,-2.97580426118934,MEC,2357.0,35016,MEOLSCP
Meopham,DA13 0LT,51.3864215266903,0.356951489465764,MEP,5116.0,88488,MEOPHAM
Meridian Water,N18 3HF,51.608313,-0.050956,MRW,6599.0,51925,MWRWSTN
Merryton,ML9 2UW,55.7487112251651,-3.97825436884013,MEY,9705.0,07494,MRRYTON
Merstham,RH1 3ED,51.2641527454047,-0.150225683150478,MHM,5475.0,87712,MERSTHM
Merthyr Tydfil,CF47 0AG,51.744625525629,-3.3772510196222,MER,3855.0,78201,MERTHYR
Merthyr Vale,CF48 4TE,51.6866491708375,-3.33657620028806,MEV,3857.0,78144,MERTHRV
Metheringham,LN4 3HX,53.1388788760626,-0.391453147170413,MGM,6297.0,44093,MTHRNGH
MetroCentre,NE11 9GA,54.9587502620908,-1.66562606902726,MCE,7725.0,13515,GTSHDMC
Mexborough,S64 9AQ,53.4909927686768,-1.28856144106165,MEX,6707.0,24314,MEXBRGH
Micheldever,SO21 3AP,51.1823935174679,-1.26067780351667,MIC,5908.0,86081,MCHLDVR
Micklefield,LS25 4AQ,53.7888373334772,-1.32679320898116,MIK,8477.0,16602,MCKLFLD
Middlesbrough,TS1 1EG,54.5791063651263,-1.2347173318742,MBR,7929.0,15449,MDLSBRO
Middlewood,SK6 8AU,53.3599605025725,-2.08335333103346,MDL,2971.0,32542,MDWD
Midgham,RG7 5SE,51.3959751257513,-1.17771126832106,MDG,3159.0,74722,MIDGHAM
Milford (Surrey),GU8 5AD,51.1633186006585,-0.636948382462774,MLF,5644.0,87059,MLFORD
Milford Haven,SA73 3AB,51.714979549105,-5.04096986911261,MFH,4095.0,80102,MLFDHVN
Mill Hill (Lancs),BB2 2QY,53.7354603724916,-2.50173568091878,MLH,2750.0,29161,MLHL
Mill Hill Broadway,NW7 2JU,51.6130914993055,-0.249239721503207,MIL,1527.0,63214,MLHB
Millbrook (Bedfordshire),MK45 2JH,52.0538358545238,-0.532703119175023,MLB,1537.0,62044,MLBRKB
Millbrook (Hants),SO15 0AB,50.9114966599587,-1.4338426532312,MBK,5909.0,86527,MBRK
Milliken Park,PA5 8PQ,55.8251172859306,-4.53335906784924,MIN,9658.0,07103,MILKNPK
Millom,LA18 4AY,54.2108269831584,-3.27108460663279,MLM,1997.0,11211,MLLM
Mills Hill (Manchester),M24 2HJ,53.5513120524505,-2.17151304787984,MIH,2920.0,31049,MLSHILL
Milngavie,G62 8PG,55.9413704602766,-4.31458139298174,MLN,9985.0,06301,MLGV
Milton Keynes Central,MK9 1LA,52.0342878492872,-0.774146106746081,MKC,1378.0,70261,MKNSCEN
Minffordd,LL48 6HG,52.9261366952669,-4.0849663493798,MFF,4469.0,64428,MINFORD
Minster,CT12 4HX,51.3291703683313,1.31721649527708,MSR,5019.0,89451,MINSTER
Mirfield,WF14 8NL,53.6714021397812,-1.6925452161393,MIR,8518.0,18441,MIRFILD
Mistley,CO11 1HH,51.9436275001312,1.08139999800216,MIS,6906.0,49313,MISTLEY
Mitcham Eastfields,CR4 2LS,51.4077375961747,-0.154646036147362,MTC,5069.0,87659,ESTFLDS
Mitcham Junction,CR4 4HN,51.3929486808547,-0.157756646994223,MIJ,5427.0,87661,MITCHMJ
Mobberley,WA16 7QL,53.3291413406719,-2.33366574844739,MOB,2849.0,37222,MOBERLY
Monifieth,DD5 4NN,56.4801153181425,-2.81824791549888,MON,9060.0,03039,MONIFTH
Monks Risborough,HP27 9JQ,51.7357620020828,-0.829333737720603,MRS,3067.0,73520,MNKRISB
Montpelier,BS6 5EE,51.4683517364729,-2.58868595834309,MTP,3203.0,81261,MONPELR
Montrose,DD10 8LW,56.7128006944104,-2.47207451650721,MTS,9080.0,03014,MONTRSE
Moorfields,L2 2BS,53.4085653546297,-2.9891882773849,MRF,2226.0,38181,MORFLDS
Moorgate,EC2Y 9AE,51.5184898840489,-0.0889434111054453,MOG,6005.0,54299,MRGT
Moorside,M27 9PU,53.5162762391321,-2.35179973506312,MSD,2799.0,35144,MRSD
Moorthorpe,WF9 3AT,53.5949966151498,-1.30494712963021,MRP,8539.0,18305,MORTHRP
Morar,PH40 4PB,56.9697262287217,-5.82191950899207,MRR,8833.0,06002,MORAR
Morchard Road,EX17 5LR,50.8319028904102,-3.77636658715714,MRD,5825.0,83236,MOCHARD
Morden South,SM4 4QL,51.3961149314428,-0.199460998446769,MDS,5291.0,87331,MORDENS
Morecambe,LA4 4DW,54.0703219743606,-2.86930849625208,MCM,2695.0,11701,MORCAME
Moreton (Dorset),DT2 8BB,50.7010328069398,-2.31344997614725,MTN,5957.0,86975,MORETON
Moreton (Merseyside),CH46 8SD,53.4072100882901,-3.1135025055345,MRT,2151.0,38008,MOTO
Moreton-In-Marsh,GL56 0AA,51.9922817002363,-1.70038054918921,MIM,4814.0,67359,MINMARS
Morfa Mawddach,LL39 1BQ,52.7071327571147,-4.03217039102967,MFA,4470.0,64404,MFAM
Morley,LS27 8JR,53.7499245094853,-1.59097688458195,MLY,8504.0,17145,MRLY
Morpeth,NE61 2SL,55.1623773207923,-1.6830746754367,MPT,7680.0,12132,MRPTHRP
Mortimer,RG7 3NY,51.3720786572013,-1.03551007738749,MOR,5501.0,86059,MTIMER
Mortlake,SW14 8LN,51.4680855607294,-0.267105651599544,MTL,5600.0,87139,MRTLKE
Moses Gate,BL4 7LT,53.5559843086055,-2.40118838311289,MSS,2606.0,31613,MSGT
Moss Side,FY8 4NB,53.76497928934,-2.94293499720734,MOS,2675.0,30039,MSSD
Mossley (Manchester),OL5 0AB,53.5149801942319,-2.04128216208238,MSL,2903.0,32109,MOSSLEY
Mossley Hill,L18 8AG,53.379040699388,-2.91544349439259,MSH,2171.0,36185,MSLH
Mosspark,G52 3ET,55.8408346863159,-4.34829357131854,MPK,9632.0,07119,MSSPARK
Moston,M40 0JT,53.5234218723514,-2.17102311232462,MSO,2973.0,31303,MSTN
Motherwell,ML1 1BL,55.7916788802199,-3.99432618318833,MTH,9691.0,07466,MOTHRWL
Motspur Park,KT3 6JJ,51.3951950985035,-0.239530774928073,MOT,5645.0,87301,MOTSPRP
Mottingham,SE9 4EW,51.4402163962549,0.0500539450672822,MTG,5118.0,88457,MOTNGHM
Mottisfont and Dunbridge,SO51 0LH,51.0339268531596,-1.54708493792647,DBG,5944.0,86107,MOTFONT
Mouldsworth,WA6 9EG,53.2318084163039,-2.73222485320554,MLD,2158.0,37065,MLDSWTH
Moulsecoomb,BN2 4GP,50.8467204578911,-0.118841814627873,MCB,5312.0,88161,MLSECMB
Mount Florida,G41 1RR,55.8265601758484,-4.26113251761196,MFL,9819.0,07236,MTFL
Mount Vernon,G69 7DB,55.8402067277691,-4.13367010557423,MTV,9779.0,07295,MNTVRNN
Mountain Ash,CF45 3HD,51.6813343609573,-3.37634184890973,MTA,3859.0,78130,MASH
Muir Of Ord,IV6 7ST,57.5178529617987,-4.46023404561932,MOO,8665.0,01094,MUROORD
Muirend,G44 4QR,55.8094639581543,-4.2743927200496,MUI,9608.0,07567,MUIREND
Musselburgh,EH21 6TT,55.9335941789831,-3.07320131917733,MUB,9304.0,04803,MSELBGH
Mytholmroyd,HX7 5DZ,53.7290044368074,-1.98142599464334,MYT,8526.0,18451,MYTHLMR
Nafferton,YO25 0LS,54.0112216540656,-0.386076076979419,NFN,8107.0,19015,NAFERTN
Nailsea and Backwell,BS48 3LH,51.4194110009406,-2.75063426416765,NLS,3389.0,81903,NAILSEA
Nairn,IV12 4QS,57.5802500836488,-3.87200086214558,NRN,8666.0,01125,NAIRN
Nantwich,CW5 5SS,53.0635742742812,-2.51895955384612,NAN,1247.0,42172,NANTWCH
Narberth,SA67 8TY,51.799374596656,-4.72717631331422,NAR,4098.0,80217,NRBERTH
Narborough,LE19 2HR,52.5712934494761,-1.20334617542751,NBR,1881.0,59301,NARBRO
Navigation Road,WA14 1SR,53.395378070314,-2.34341745191281,NVR,2940.0,37227,NAVGTNR
Neath,SA11 1BY,51.6623654682398,-3.80721975586113,NTH,4216.0,79411,NEATH
Needham Market,IP6 8AS,52.152586140744,1.05525970971362,NMT,7354.0,49016,NEEDHAM
Neilston,G78 3EE,55.7830431077224,-4.42695331466825,NEI,9773.0,07237,NEILSTN
Nelson,BB9 9SF,53.8350082943751,-2.21375958558995,NEL,2565.0,29033,NLSN
Neston,CH64 9SR,53.2918544363605,-3.06307664256962,NES,2139.0,38035,NESTON
Netherfield,NG4 2JB,52.9614109099866,-1.07984974022789,NET,6241.0,55603,NTHRFLD
Nethertown,CA22 2UG,54.4564201194086,-3.56583835781772,NRT,2047.0,10197,NETHRTN
Netley,SO31 5AN,50.8749097287933,-1.34190294545181,NTL,5911.0,86219,NETLEY
New Barnet,EN5 1QT,51.6485731660254,-0.172997160450811,NBA,6018.0,54011,NBARNET
New Beckenham,BR3 1QN,51.4167679708409,-0.0352735090237037,NBC,5058.0,88317,NBCKNHM
New Brighton,CH45 2NY,53.4374039145644,-3.04796518960743,NBN,2152.0,38010,NBTN
New Clee,DN32 5GR,53.5743775024772,-0.0608126695275023,NCE,6289.0,21137,NEWCLEE
New Cross,SE14 6LD,51.4979884652777,-0.0497198367270248,NWX,5150.0,88410,NWCROSS
New Cross Gate,SE14 6AR,51.475126837633,-0.0404133850016496,NXG,5345.0,87603,NEWXGTE
New Cumnock,KA18 4DG,55.4027446206464,-4.18434175069713,NCK,9533.0,08834,NWCMNCK
New Eltham,SE9 2AB,51.4380578032025,0.0705331656912479,NEH,5119.0,88459,NWELTHM
New Holland,DN19 7BE,53.7019202237246,-0.360213443496927,NHL,6209.0,21005,NHOL
New Hythe,ME20 6XJ,51.3130004729484,0.45492948992057,NHE,5238.0,89306,NWHYTHE
New Lane,L40 0RY,53.6116655047717,-2.86771644267761,NLN,2358.0,35020,NEWLANE
New Malden,KT3 4PX,51.4040733290905,-0.255939630927583,NEM,5567.0,87169,NEWMLDN
New Mills Central,SK22 3JB,53.3648433687958,-2.00567137628513,NMC,2974.0,32555,NWMILSC
New Mills Newtown,SK22 3JP,53.3596298013473,-2.00852550390015,NMN,2769.0,32544,NWMILSN
New Milton,BH25 6JS,50.7557538693892,-1.6578128311963,NWM,5881.0,86911,NMILTON
New Pudsey,LS28 6QG,53.804484968986,-1.68079248783834,NPD,8506.0,18651,NPUD
New Southgate,N11 1QH,51.6141120964393,-0.143037911789797,NSG,6019.0,54031,NEWSGAT
Newark Castle,NG24 1FW,53.0800032334838,-0.813160250246261,NCT,6498.0,44302,NWRKCAS
Newark North Gate,NG24 1LS,53.0817576073233,-0.7998546058664,NNG,6499.0,44304,NEWANG
Newbridge,NP11 5FH,51.6658188832334,-3.1428856912689,NBE,9919.0,76634,NBRWGE
Newbury,RG14 5DG,51.3976498955828,-1.32286122644267,NBY,3074.0,74803,NEWBURY
Newbury Racecourse,RG14 5ST,51.3984610888363,-1.30779919001623,NRC,3071.0,74798,NEWBRYR
Newcastle,NE1 5DL,54.9684027908736,-1.61727998629735,NCL,7728.0,12931,NWCSTLE
Newcourt,EX2 7AS,50.7050458392919,-3.47278485631385,NCO,9589.0,83476,NWCOURT
Newcraighall,EH21 8QT,55.9331247324994,-3.09084391779078,NEW,8808.0,04718,NCRAGHA
Newhaven Harbour,BN9 0BH,50.7897898808664,0.0549929677578207,NVH,5330.0,88236,NEWHVNH
Newhaven Town,BN9 0DF,50.794854179482,0.0549454837075529,NVN,5331.0,88231,NEWHVNT
Newington,ME9 7LQ,51.3533388601255,0.668570477587334,NGT,5175.0,89021,NEWNGTN
Newmarket,CB8 9BB,52.2379418265099,0.406208240580774,NMK,7038.0,47004,NWMKET
Newport (Essex),CB11 3PL,51.9798675277993,0.215140472977323,NWE,7039.0,47331,NEWPRTE
Newport (South Wales),NP20 4AX,51.5887921914505,-3.00054396970323,NWP,3674.0,76401,NWPTRTG
Newquay,TR7 2NF,50.4151017609893,-5.07565565807647,NQY,3523.0,85261,NEWQUAY
Newsham,NE24 3QJ,55.102819,-1.523944,NWH,7668.0,12259,NSHM
Newstead,NG15 0BF,53.0699826213029,-1.22178775896809,NSD,1863.0,55095,NWSTEAD
Newton (Lanark),G72 7TD,55.818782856148,-4.13305568664905,NTN,9774.0,07416,NWTL
Newton Abbot,TQ12 2JE,50.5295897225631,-3.59916751160258,NTA,3426.0,83624,NABT
Newton Aycliffe,DL5 7BG,54.613703754071,-1.58964534594234,NAY,7834.0,15833,NWTA
Newton For Hyde,SK14 2PJ,53.4563818755973,-2.06714263889228,NWN,2789.0,32224,NWTH
Newton St Cyres,EX5 5AP,50.7789320949177,-3.58938968544777,NTC,5828.0,83322,NSTCYRE
Newton-Le-Willows,WA12 9SF,53.4530631011584,-2.61359847042368,NLW,2257.0,35321,NWTNLW
Newton-On-Ayr,KA8 9BP,55.4740590327814,-4.62582745135284,NOA,9571.0,08605,NWTOA
Newtongrange,EH22 4PE,55.8670007608391,-3.06936631697961,NEG,6929.0,04711,NWTGRNG
Newtonmore,PH20 1AL,57.0591504831511,-4.11910976027122,NWR,8668.0,01151,NWTM
Newtown (Powys),SY16 1BP,52.5123175601502,-3.31139233549228,NWT,4426.0,64307,NWTP
Ninian Park,CF11 8AH,51.4766198002861,-3.20169434082429,NNP,3895.0,78511,NINIANP
Nitshill,G53 7NX,55.8119404711256,-4.35995970405036,NIT,9609.0,07225,NITSH
Norbiton,KT2 7AZ,51.4123564143608,-0.284025031131747,NBT,5568.0,87163,NRBITON
Norbury,SW16 3RW,51.4114442897327,-0.121926123971817,NRB,5428.0,87633,NORBURY
Normans Bay,BN24 6PR,50.826101502338,0.389461561474006,NSB,5460.0,88272,NRMNSBY
Normanton,WF6 2BG,53.7005196031973,-1.42340145992249,NOR,8528.0,18041,NORMNTN
North Berwick,EH39 4BY,56.0570389404918,-2.73074202917125,NBW,9358.0,04824,NBERWCK
North Camp,GU12 5QA,51.2757943500774,-0.73119873501638,NCM,5636.0,87012,NTHCAMP
North Dulwich,SE24 7BX,51.4545087682377,-0.0879175541773266,NDL,5429.0,87608,NDULWCH
North Fambridge,CM3 6NP,51.648580908062,0.681658771870616,NFA,6875.0,50307,FAMBDGE
North Llanrwst,LL26 0EG,53.1438263851707,-3.80272815675675,NLR,2455.0,40060,NLANRST
North Queensferry,KY11 1JE,56.0125044467312,-3.39458521497314,NQU,9189.0,03338,NQNSFRY
North Road (Darlington),DL3 6ST,54.5362005329395,-1.55394983128153,NRD,7895.0,15846,NTRD
North Sheen,TW9 4QA,51.4651534541947,-0.287875891566258,NSH,5601.0,87137,NSHEEN
North Walsham,NR28 0DZ,52.8168820237011,1.38445421171303,NWA,7308.0,48013,NWALSHM
North Wembley,HA9 7NT,51.5625946401904,-0.303984121627859,NWB,1422.0,72010,NWEMBLY
Northallerton,DL7 8AN,54.3330727384979,-1.44127314007586,NTR,7996.0,15883,NLRTN
Northampton,NN1 1SP,52.2375002452626,-0.906653121268202,NMP,1069.0,70100,NMPTN
Northfield,B31 2PY,52.4081933053091,-1.96585167073046,NFD,1111.0,66513,NRTF
Northfleet,DA11 9DY,51.445844101158,0.324333466190259,NFL,5120.0,88709,NRTHFLT
Northolt Park,UB5 4NP,51.5575385653207,-0.359465943698781,NLT,1478.0,63003,NTHOLTP
Northumberland Park,N17 0HY,51.6019674527146,-0.0539319255879298,NUM,6971.0,51929,NMBRLPK
Northwich,CW9 5LY,53.2614536014413,-2.49691732337223,NWI,2326.0,37129,NTHWICH
Norwich,NR1 1EF,52.62714971818,1.30681996029555,NRW,7309.0,48231,NRCH
Norwood Junction,SE25 5AG,51.3970174639507,-0.075221581568506,NWD,5376.0,87643,NORWDJ
Nottingham,NG2 3AQ,52.9470746023914,-1.14638184532088,NOT,1826.0,55247,NTNG
Nuneaton,CV11 4BU,52.5263712846171,-1.46387533179059,NUN,1077.0,69021,NNTN
Nunhead,SE15 3XE,51.4668263948128,-0.0522726935484751,NHD,5068.0,88413,NUNHEAD
Nunthorpe,TS7 0BL,54.5278808512699,-1.16944891963805,NNT,7946.0,15501,NUNTHRP
Nutbourne,PO18 8SH,50.8460692684057,-0.882945586708176,NUT,5262.0,86363,NUTBORN
Nutfield,RH1 5RR,51.226812076762,-0.132531324481074,NUF,5476.0,87731,NUTFILD
Oakengates,TF2 6DH,52.6934001762611,-2.45019466157131,OKN,4689.0,64822,OAKNGTS
Oakham,LE15 6QT,52.6722143545154,-0.734171214911971,OKM,1904.0,59135,OAKHAM
Oakleigh Park,EN5 1BU,51.6376765886395,-0.166209408922274,OKL,6020.0,54021,OKLGHPK
Oban,PA34 4LW,56.4124934081553,-5.47393316220534,OBN,8725.0,06041,OBAN
Ockendon,RM15 6PD,51.5219899265372,0.290469073489715,OCK,7451.0,51309,OCKENDN
Ockley,RH5 5HT,51.1515107928818,-0.336013709975087,OLY,5310.0,87938,OCKLYAC
Okehampton,EX20 1EJ,50.7323852793123,-3.99621576261264,OKE,5786.0,83311,OKHMPTN
Old Hill,B64 6PL,52.4709351726985,-2.05619091391091,OHL,4641.0,65925,OLHL
Old Roan,L30 8RD,53.4868981936583,-2.95107199195931,ORN,2258.0,36015,OLDROAN
Old Street,EC1Y 1BE,51.5258301482422,-0.0885351693651762,OLD,6003.0,54297,OLDST
Oldfield Park,BA2 3RS,51.3792329552875,-2.38050826671122,OLF,3219.0,81503,OLDFLDP
Olton,B92 7AR,52.4385126897275,-1.80430957786284,OLT,4533.0,66461,OLTON
Ore,TN34 3ND,50.8669458399245,0.59156785910555,ORE,5021.0,88288,OREE
Ormskirk,L39 2YN,53.5692757485166,-2.88119341582488,OMS,2281.0,36001,ORMSKRK
Orpington,BR6 0SX,51.3732941250424,0.0890904588065268,ORP,5122.0,88491,ORPNGTN
Orrell,WN5 8TH,53.5303144801386,-2.7088377149419,ORR,2259.0,36042,ORRELL
Orrell Park,L9 8BU,53.4619011114486,-2.9633159550171,OPK,2247.0,36028,ORELPKH
Otford,TN14 5QY,51.3131561851829,0.196778713940581,OTF,5071.0,89348,OTFORD
Oulton Broad North,NR32 3LJ,52.4777560161288,1.71571051949987,OUN,7273.0,48120,OULTNBN
Oulton Broad South,NR33 8QX,52.4695988118552,1.70765833077603,OUS,7274.0,49101,OULTNBS
Outwood,WF1 2NX,53.7152877851752,-1.51040040992778,OUT,8309.0,18064,OUTWOOD
Overpool,CH66 3LW,53.2840505150009,-2.92406107885251,OVE,2157.0,38316,OPOL
Overton,RG25 3JG,51.2542941004229,-1.25926770004615,OVR,5526.0,86070,OVTN
Oxenholme Lake District,LA9 7HF,54.3049295788778,-2.72187052772014,OXN,2090.0,11012,OXENHLM
Oxford,OX1 1HS,51.7534963394494,-1.27015352970746,OXF,3115.0,74446,OXFD
Oxford Parkway,OX2 8HA,51.8040716954617,-1.27448599244543,OXP,3121.0,74436,OXFPWAY
Oxshott,KT22 0TA,51.336394704913,-0.362419321583157,OXS,5602.0,87193,OXSHOTT
Oxted,RH8 9EU,51.2579065254173,-0.0048335808197583,OXT,5377.0,87751,OXTED
Paddington,W2 1HQ,51.5159940881549,-0.176173978727238,PAD,3087.0,73000,PADTON
Paddock Wood,TN12 6ER,51.1822644402712,0.389148594100852,PDW,5224.0,89331,PKWD
Padgate,WA2 0QS,53.4057914023798,-2.55681102172577,PDG,2387.0,36714,PADGATE
Paignton,TQ4 5EF,50.4347227878179,-3.56487641233621,PGN,3427.0,83631,PAIGNTN
Paisley Canal,PA2 6SZ,55.8400824540097,-4.42411844369982,PCN,9657.0,07115,PSLYCAN
Paisley Gilmour Street,PA1 1BS,55.8473549668126,-4.42450743894982,PYG,9683.0,07140,PSLYGST
Paisley St James,PA3 1RB,55.8521231802499,-4.44244401259001,PYJ,9664.0,07136,PSLYSTJ
Palmers Green,N13 4PN,51.6183127935019,-0.110436642529408,PAL,6021.0,53307,PALMRSG
Pangbourne,RG8 7DY,51.4854015053474,-1.09047043399136,PAN,3036.0,74281,PANGBRN
Pannal,HG3 1JN,53.9583250719765,-1.53346712258257,PNL,8479.0,17109,PANNAL
Pantyffynnon,SA18 3HW,51.7788823752264,-3.99743030670748,PTF,4250.0,79060,PNTYFYN
Par,PL24 2LT,50.355332569151,-4.70467654869626,PAR,3524.0,85111,PARR
Parbold,WN8 7NU,53.5907569450647,-2.77074867956054,PBL,2402.0,35026,PARBOLD
Park Street,AL2 2NG,51.7254570878599,-0.340276569750496,PKT,1561.0,71032,PKST
Parkstone (Dorset),BH14 8UD,50.7229802745283,-1.94795671341578,PKS,5882.0,86929,PSTONE
Parson Street,BS3 5PU,51.433321945258,-2.60774195126216,PSN,3246.0,81819,PARSNST
Partick,G11 6BU,55.8698932075843,-4.30880730961354,PTK,9917.0,06359,PTCK
Parton,CA28 6PA,54.5703727905232,-3.58080095542418,PRN,2032.0,10059,PARTON
Patchway,BS34 6LP,51.5259354748974,-2.56268966135098,PWY,3213.0,81116,PATCHWY
Patricroft,M30 0GX,53.4847795257707,-2.35824496188684,PAT,2916.0,31742,PTRCRFT
Patterton,G77 6NR,55.7906161960171,-4.33529940797433,PTT,9775.0,07561,PATERTN
Peartree,DE24 8DT,52.8969957850471,-1.47321401914229,PEA,1687.0,57452,PEARTRE
Peckham Rye,SE15 4RX,51.4700325597071,-0.0694144132610272,PMR,5423.0,87609,PCKHMRY
Pegswood,NE61 6SJ,55.1781302235352,-1.64416595983567,PEG,7685.0,12124,PEGSWD
Pemberton,WN5 9HX,53.5304105968003,-2.67035432808999,PEM,2403.0,36040,PBRT
Pembrey and Burry Port,SA16 0LW,51.6835327613195,-4.24784211296353,PBY,4140.0,79031,PMBRYBP
Pembroke,SA71 4AH,51.6729514924441,-4.90602433683314,PMB,4101.0,80202,PEMBROK
Pembroke Dock,SA72 6HN,51.6939194282496,-4.93804887484917,PMD,4102.0,80201,PEMBRKD
Pen-Y-Bont (Mid Wales),LD1 6RE,52.2739467480951,-3.32193165048597,PNY,4254.0,79092,PYBONT
Penally,SA70 7PS,51.6589254126835,-4.7220562646247,PNA,4129.0,80209,PNALLY
Penarth,CF64 3DQ,51.4358926417033,-3.17444130637006,PEN,3863.0,78715,PENARTH
Pencoed,CF35 5NP,51.5246119297523,-3.50047968057036,PCD,3851.0,79798,PENCOED
Pengam,NP12 3XL,51.6704586250478,-3.23010035583671,PGM,4021.0,78356,PENGAM
Penge East,SE20 7BQ,51.4193323033096,-0.0542205360561731,PNE,5072.0,88475,PNGEE
Penge West,SE20 8NU,51.417553555409,-0.0608399092263933,PNW,5378.0,87645,PENEW
Penhelig,LL35 0LU,52.5456913157759,-4.03502609738586,PHG,4335.0,64407,PENHELG
Penistone,S36 6HL,53.525547143693,-1.62278088080644,PNS,6634.0,25389,PENISTN
Penkridge,ST19 5AN,52.723501250305,-2.1192938600636,PKG,1195.0,65005,PNKRDG
Penmaenmawr,LL34 6AT,53.2704701066209,-3.92351167431784,PMW,2494.0,40042,PNMNMWR
Penmere,TR11 2QZ,50.1503375027632,-5.08319400262585,PNM,3499.0,85513,PENMERE
Penrhiwceiber,CF45 3ST,51.6699259842323,-3.35994430931558,PER,3992.0,78132,PNRHCBR
Penrhyndeudraeth,LL48 6LN,52.9288307183847,-4.06456339411717,PRH,4473.0,64427,PRHN
Penrith (North Lakes),CA11 7JQ,54.6618080251458,-2.75888111512636,PNR,2102.0,09312,PNTH
Penryn (Cornwall),TR10 8HF,50.1707193828341,-5.11160882476917,PYN,3525.0,85511,PRYN
Pensarn (Gwynedd),LL45 2HP,52.8307111960865,-4.11216063395235,PES,4463.0,64419,PSRN
Penshurst,TN11 8JE,51.1973356107996,0.173472176004671,PHR,5477.0,87738,PNSHRST
Pentre-Bach,CF48 4BD,51.7250178369448,-3.36232118454029,PTB,3944.0,78140,PNTRBCH
Penychain,LL53 6HJ,52.9028886750382,-4.33872254394208,PNC,4409.0,64504,PENYCHN
Penyffordd,CH4 0JT,53.1430923532879,-3.05483874169034,PNF,2433.0,41022,PNYF
Penzance,TR18 2LT,50.1216812292068,-5.53256692663293,PNZ,3526.0,85734,PENZNCE
Perranwell,TR3 7JY,50.2165859736893,-5.1120706428852,PRW,3528.0,85507,PERANWL
Perry Barr,B20 3JE,52.5164869842704,-1.90196025955175,PRY,1128.0,65665,PRYBR
Pershore,WR10 6FG,52.1305566253766,-2.07153704168932,PSH,4887.0,67345,PERSHOR
Perth,PH2 8RT,56.3920979805166,-3.43969855014665,PTH,8805.0,03140,PERTH
Peterborough,PE1 1QL,52.5749740639353,-0.249836976699539,PBO,6133.0,45106,PBRO
Petersfield,GU32 3EE,51.006726146585,-0.94113679078902,PTR,5657.0,87066,PTRSFLD
Petts Wood,BR5 1NA,51.3886169623745,0.074480842647604,PET,5123.0,88492,PETSWD
Pevensey and Westham,BN24 5ND,50.8157969498256,0.324807397108513,PEV,5461.0,88271,PVNSYAW
Pevensey Bay,BN24 6AA,50.8174583978737,0.342906558893707,PEB,5462.0,88270,PVNSYBY
Pewsey,SN9 5ER,51.3421942968163,-1.77067540187194,PEW,3062.0,74818,PEWSEY
Pilning,BS35 4JT,51.5566295163187,-2.62711203153276,PIL,3214.0,81118,PILNING
Pinhoe,EX1 3SE,50.7377888650725,-3.46933358990446,PIN,5757.0,83453,PINHOE
Pitlochry,PH16 5AN,56.7025053721729,-3.73557101891491,PIT,8801.0,03102,PTLCHRY
Pitsea,SS16 4UD,51.560356682934,0.506293019474988,PSE,7452.0,51016,PITSEA
Pleasington,BB2 5JQ,53.7309610718647,-2.54412394706983,PLS,2752.0,29163,PLSNGTN
Plockton,IV52 8TX,57.3335718443317,-5.66600058185849,PLK,8670.0,01073,PLOCKTN
Pluckley,TN27 0RT,51.1564700555766,0.747395830044621,PLC,5225.0,89321,PLUCKLY
Plumley,WA16 9RU,53.2746765075641,-2.41966207150972,PLM,2308.0,37211,PLUMLEY
Plumpton,BN7 3DB,50.9286615707799,-0.0601811124314792,PMP,5332.0,88201,PLMPTON
Plumstead,SE18 7EA,51.4897931921057,0.0842564363456201,PLU,5208.0,88522,PLMS
Plymouth,PL4 6AB,50.377832405532,-4.14332139616707,PLY,3580.0,84139,PLYMTH
Pokesdown,BH7 6DL,50.7310890898849,-1.82510225963574,POK,5885.0,86917,POKSDWN
Polegate,BN26 6EH,50.8212432167366,0.24514003551475,PLG,5455.0,88248,POLGATE
Polesworth,B78 1BX,52.6258331365433,-1.61054026735013,PSW,1078.0,69007,PWTH
Pollokshaws East,G43 1NE,55.8246458842573,-4.28688614230701,PWE,9820.0,07583,PLKSHWE
Pollokshaws West,G43 1NE,55.8238319602464,-4.30160657460787,PWW,9804.0,07228,PLKSHWW
Pollokshields East,G41 2NE,55.8410722179036,-4.26860382397255,PLE,9821.0,07577,PLKLHDE
Pollokshields West,G41 5HT,55.8377046003095,-4.27575439534429,PLW,9623.0,07589,PLKLHDW
Polmont,FK2 0UP,55.9847413388765,-3.71497368266614,PMT,9936.0,05111,POLMONT
Polsloe Bridge,EX4 8AB,50.7312848182635,-3.50194782840065,POL,3422.0,83447,POLSBDG
Ponders End,EN3 4QB,51.6422543953829,-0.0350804681099429,PON,6819.0,51918,PNDRSEN
Pont-y-Pant,LL25 0DQ,53.065136457518,-3.86272139763526,PYP,2459.0,40062,PNYPANT
Pontarddulais,SA4 8TH,51.7176257292333,-4.04554424487839,PTD,4251.0,79057,PNTADLS
Pontefract Baghill,WF8 1RB,53.6918821345437,-1.30335291393473,PFR,8540.0,16722,PTFTBHL
