situation_id,record_id,start_time,end_time,validity_status,cause_type,source,road_name,lanes_closed,closure_lat,closure_lon,poslist,ingestion_time,closure_type,start_time_dt,end_time_dt,duration_hours,effective_start_time,effective_end_time,effective_duration_hours,road_class,closure_severity,start_hour,start_dow,start_date
signs/M25-S4432B,7-1776832672-2fcd559e-58db-4cd8-b153-99db96231f4b-close,2026-04-22T04:32:27.27Z,2026-04-22T04:47:27.27Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.25763633333333,-0.0833391666666666,['51.25752 -0.086125 51.257523 -0.085812 51.25756 -0.084764 51.257645 -0.082826 51.257742 -0.081045 51.257828 -0.079463'],2026-05-08 01:10:35.030595,unplanned,2026-04-22 04:32:27+00:00,2026-04-22 04:47:27+00:00,0.25,2026-04-22 04:32:27+00:00,2026-04-22 04:47:27+00:00,0.25,3,0.75,4,2,2026-04-22
signs/M57-S2143B,7-1776890529-4101ff75-2ee4-4c55-9a17-c4ec4e023ade-close,2026-04-22T20:31:35.35Z,2026-04-22T20:46:35.35Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M57,0,53.46371581081081,-2.8824,"['53.465936 -2.887702 53.465899 -2.887621 53.46581 -2.887416 53.465059 -2.885675 53.464741 -2.884946 53.464219 -2.883798 53.46398 -2.883273 53.463874 -2.883045 53.463688 -2.882619 53.463237 -2.881691 53.463202 -2.881525 53.463159 -2.881328 53.4631 -2.88119 53.462894 -2.880705 53.462355 -2.879323 53.462321 -2.879172 53.462304 -2.879036 53.462305 -2.878885 53.462305 -2.878825 53.462306 -2.87875 53.462325 -2.878615 53.462361 -2.878525 53.462453 -2.878301 53.46249 -2.878196 53.462534 -2.878047', '53.465936 -2.887702 53.465899 -2.887621 53.46581 -2.887416 53.465059 -2.885675 53.464741 -2.884946 53.464219 -2.883798 53.46398 -2.883273 53.463874 -2.883045 53.463688 -2.882619 53.463237 -2.881691 53.463148 -2.881508 53.463037 -2.881297']",2026-05-08 01:10:35.030628,unplanned,2026-04-22 20:31:35+00:00,2026-04-22 20:46:35+00:00,0.25,2026-04-22 20:31:35+00:00,2026-04-22 20:46:35+00:00,0.25,3,0.75,20,2,2026-04-22
signs/M62-S1402B,7-1776878964-03484474-825b-4808-839d-0fc757411ba5-close,2026-04-22T17:23:05.05Z,2026-04-22T17:38:05.05Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M62,0,53.46094936363636,-2.414682181818182,['53.462791 -2.412056 53.462634 -2.412281 53.462516 -2.412446 53.462101 -2.413031 53.461794 -2.413463 53.461297 -2.414181 53.460023 -2.416021 53.459788 -2.416337 53.459779 -2.41635 53.459373 -2.416933 53.458347 -2.418405'],2026-05-08 01:10:35.030644,unplanned,2026-04-22 17:23:05+00:00,2026-04-22 17:38:05+00:00,0.25,2026-04-22 17:23:05+00:00,2026-04-22 17:38:05+00:00,0.25,3,0.75,17,2,2026-04-22
signs/M60-S9237A,7-1776859886-1d92fd7f-0976-4e12-b55d-e8fad31d51f5-close,2026-04-22T12:03:27.27Z,2026-04-22T12:18:27.27Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M60,0,53.520206625,-2.36637659375,"['53.518383 -2.368254 53.518479 -2.368181 53.518849 -2.367883 53.518921 -2.367823 53.519371 -2.36742 53.519597 -2.367196 53.520012 -2.366762 53.52012 -2.366642 53.520309 -2.366433 53.520526 -2.366163 53.520959 -2.365609 53.521185 -2.365294 53.521383 -2.365009 53.521519 -2.364814 53.521681 -2.364559 53.521975 -2.363924', '53.518383 -2.368254 53.518479 -2.368181 53.518849 -2.367883 53.518921 -2.367823 53.519371 -2.36742 53.519597 -2.367196 53.520012 -2.366762 53.52012 -2.366642 53.520309 -2.366433 53.520526 -2.366163 53.520959 -2.365609 53.521185 -2.365294 53.521383 -2.365009 53.521519 -2.364814 53.521681 -2.364559 53.522049 -2.364043']",2026-05-08 01:10:35.030673,unplanned,2026-04-22 12:03:27+00:00,2026-04-22 12:18:27+00:00,0.25,2026-04-22 12:03:27+00:00,2026-04-22 12:18:27+00:00,0.25,3,0.75,12,2,2026-04-22
signs/M1-S3129A,7-1776820274-dde22a5e-3fc8-48d1-a4e8-0c45a4d3c27d-close,2026-04-22T01:03:32.32Z,2026-04-22T01:18:32.32Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,52.247704625,-1.064364,['52.24517 -1.058907 52.245505 -1.059634 52.245598 -1.059865 52.2475 -1.064001 52.248817 -1.066829 52.24907 -1.067337 52.249822 -1.068844 52.250155 -1.069495'],2026-05-08 01:10:35.030688,unplanned,2026-04-22 01:03:32+00:00,2026-04-22 01:18:32+00:00,0.25,2026-04-22 01:03:32+00:00,2026-04-22 01:18:32+00:00,0.25,3,0.75,1,2,2026-04-22
signs/M1-S3873B,7-1776901477-b6f568ba-c102-4796-9b84-70bbf472f2a7-close,2026-04-22T23:43:40.4Z,2026-04-22T23:58:40.4Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,52.85691463888889,-1.300316611111111,"['52.861918 -1.30296 52.861839 -1.302916 52.858806 -1.301288 52.858141 -1.300807 52.858081 -1.300764 52.858063 -1.300752', '52.861918 -1.30296 52.861839 -1.302916 52.858806 -1.301288 52.858048 -1.300929 52.857683 -1.300755 52.856429 -1.300077 52.855933 -1.299818 52.855581 -1.299645 52.855473 -1.299588 52.85505 -1.299372 52.854608 -1.299126 52.854355 -1.298995 52.854133 -1.298879 52.853321 -1.298457 52.852869 -1.298086', '52.861918 -1.30296 52.861839 -1.302916 52.858806 -1.301288 52.858048 -1.300929 52.857683 -1.300755 52.856429 -1.300077 52.855933 -1.299818 52.855581 -1.299645 52.855473 -1.299588 52.85505 -1.299372 52.854608 -1.299126 52.854355 -1.298995 52.854133 -1.298879 52.853321 -1.298457 52.852856 -1.298215']",2026-05-08 01:10:35.030722,unplanned,2026-04-22 23:43:40+00:00,2026-04-22 23:58:40+00:00,0.25,2026-04-22 23:43:40+00:00,2026-04-22 23:58:40+00:00,0.25,3,0.75,23,2,2026-04-22
signs/M1-S3933B,7-1776901477-2bd2fb51-cc5e-4667-9fea-06937d73e615-close,2026-04-22T23:43:42.42Z,2026-04-22T23:58:42.42Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,52.911714,-1.2998133333333337,['52.913387 -1.299602 52.911112 -1.29989 52.910643 -1.299948'],2026-05-08 01:10:35.030734,unplanned,2026-04-22 23:43:42+00:00,2026-04-22 23:58:42+00:00,0.25,2026-04-22 23:43:42+00:00,2026-04-22 23:58:42+00:00,0.25,3,0.75,23,2,2026-04-22
signs/M1-S3833A,7-1776885676-992ba8af-99bf-4a5c-b39f-7ee8d5c8403c-close,2026-04-22T19:23:25.25Z,2026-04-22T19:38:25.25Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,52.829242666666666,-1.300401,['52.826818 -1.301674 52.829462 -1.300288 52.831448 -1.299241'],2026-05-08 01:10:35.030746,unplanned,2026-04-22 19:23:25+00:00,2026-04-22 19:38:25+00:00,0.25,2026-04-22 19:23:25+00:00,2026-04-22 19:38:25+00:00,0.25,3,0.75,19,2,2026-04-22
signs/M25-S4062A,7-1776880616-a810b1ea-e65a-4ae4-922f-4697fa807cfc-close,2026-04-22T17:43:50.5Z,2026-04-22T17:58:50.5Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,A282,0,51.446956285714286,0.2361603809523809,['51.448778 0.236508 51.448776 0.236506 51.44875 0.236485 51.448666 0.236415 51.448458 0.236255 51.448146 0.236081 51.448039 0.236019 51.447852 0.235952 51.447548 0.235851 51.447342 0.235812 51.447091 0.235785 51.446794 0.235771 51.446578 0.235789 51.446262 0.23586 51.446135 0.235897 51.445963 0.235946 51.445818 0.236011 51.445592 0.236115 51.445338 0.236218 51.444381 0.236847 51.443775 0.237245'],2026-05-08 01:10:35.030766,unplanned,2026-04-22 17:43:50+00:00,2026-04-22 17:58:50+00:00,0.25,2026-04-22 17:43:50+00:00,2026-04-22 17:58:50+00:00,0.25,2,0.5,17,2,2026-04-22
signs/M6-S7068B,7-1776880616-1b1c5236-7883-492c-95ef-f1300025f703-close,2026-04-22T17:55:35.35Z,2026-04-22T18:10:35.35Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,53.42187227272727,-2.549614909090909,['53.424511 -2.553544 53.424017 -2.552775 53.423517 -2.552031 53.422892 -2.551059 53.422669 -2.550711 53.421705 -2.549299 53.421285 -2.54871 53.420482 -2.547583 53.419946 -2.546834 53.419787 -2.546611 53.419784 -2.546607'],2026-05-08 01:10:35.030781,unplanned,2026-04-22 17:55:35+00:00,2026-04-22 18:10:35+00:00,0.25,2026-04-22 17:55:35+00:00,2026-04-22 18:10:35+00:00,0.25,3,0.75,17,2,2026-04-22
signs/M6-S6989B,7-1776893269-4bce2b81-7093-4712-913a-cf4675777044-close,2026-04-22T21:13:46.46Z,2026-04-22T21:28:46.46Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,53.3619285,-2.5086134375,['53.365274 -2.509662 53.36481 -2.509628 53.363923 -2.509485 53.363043 -2.509279 53.362316 -2.509045 53.361996 -2.508906 53.361535 -2.508705 53.36114 -2.50852 53.361104 -2.508489 53.361006 -2.508398 53.360792 -2.50808 53.360774 -2.50805 53.360783 -2.50802 53.360792 -2.507945 53.360793 -2.507854 53.360775 -2.507749'],2026-05-08 01:10:35.030797,unplanned,2026-04-22 21:13:46+00:00,2026-04-22 21:28:46+00:00,0.25,2026-04-22 21:13:46+00:00,2026-04-22 21:28:46+00:00,0.25,3,0.75,21,2,2026-04-22
signs/M1-S3878B,7-1776901477-17596469-a56b-4734-8d56-b1210d60384e-close,2026-04-22T23:43:40.4Z,2026-04-22T23:58:40.4Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,52.86418771428571,-1.3041528571428571,['52.866368 -1.305287 52.865446 -1.304804 52.864779 -1.304459 52.864554 -1.304343 52.863652 -1.303882 52.862597 -1.303335 52.861918 -1.30296'],2026-05-08 01:10:35.030811,unplanned,2026-04-22 23:43:40+00:00,2026-04-22 23:58:40+00:00,0.25,2026-04-22 23:43:40+00:00,2026-04-22 23:58:40+00:00,0.25,3,0.75,23,2,2026-04-22
signs/M23-S3456A,7-1776855577-09e5618f-51bc-4439-9cd3-833140598ff6-close,2026-04-22T10:57:21.21Z,2026-04-22T11:12:21.21Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M23,0,51.1300415,-0.1414425,['51.134777 -0.140762 51.13455 -0.14083 51.13404 -0.140951 51.13352 -0.141071 51.133421 -0.14109 51.133233 -0.141126 51.132471 -0.141271 51.131825 -0.141383 51.131 -0.14153 51.130345 -0.141613 51.130103 -0.141636 51.129276 -0.141714 51.128755 -0.141734 51.127647 -0.141779 51.126508 -0.141796 51.126499 -0.141796 51.126301 -0.14179 51.125941 -0.141747 51.125354 -0.141628 51.125264 -0.141603'],2026-05-08 01:10:35.030830,unplanned,2026-04-22 10:57:21+00:00,2026-04-22 11:12:21+00:00,0.25,2026-04-22 10:57:21+00:00,2026-04-22 11:12:21+00:00,0.25,3,0.75,10,2,2026-04-22
signs/M6-S5705B,7-1776836471-55bc119a-d1f6-40d3-a03b-150977ddd470-close,2026-04-22T05:40:32.32Z,2026-04-22T05:55:32.32Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,52.47686444827587,-1.7003487241379311,['52.477088 -1.708491 52.477078 -1.708438 52.477041 -1.708188 52.476968 -1.7078 52.47695 -1.707703 52.476858 -1.706967 52.476776 -1.70629 52.47673 -1.705908 52.476638 -1.705025 52.476573 -1.704216 52.476525 -1.703333 52.476497 -1.702582 52.476485 -1.701655 52.476493 -1.701036 52.476509 -1.700226 52.476517 -1.699917 52.476525 -1.699608 52.476576 -1.698489 52.476654 -1.697413 52.476724 -1.696691 52.47683 -1.695763 52.476936 -1.694967 52.476971 -1.694702 52.477024 -1.694378 52.477201 -1.693243 52.477254 -1.692874 52.477382 -1.69224 52.477607 -1.691124 52.477659 -1.690846'],2026-05-08 01:10:35.030852,unplanned,2026-04-22 05:40:32+00:00,2026-04-22 05:55:32+00:00,0.25,2026-04-22 05:40:32+00:00,2026-04-22 05:55:32+00:00,0.25,3,0.75,5,2,2026-04-22
signs/M69-S8008B,7-1776892066-6c9e1fea-7b19-4282-a626-916d68c161af-close,2026-04-22T21:03:25.25Z,2026-04-22T21:18:25.25Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M69,0,52.43638113043478,-1.4217568405797103,"['52.442168 -1.425075 52.441851 -1.424989 52.441824 -1.424974 52.441031 -1.424705 52.440518 -1.424506 52.439527 -1.424033 52.438283 -1.423505 52.437428 -1.423222 52.437365 -1.423194 52.437212 -1.423152 52.437158 -1.423138 52.437113 -1.423123 52.436951 -1.423081 52.436875 -1.423071 52.436708 -1.42304 52.436006 -1.422976 52.4354 -1.422975', '52.442168 -1.425075 52.441851 -1.424989 52.441824 -1.424974 52.441031 -1.424705 52.440518 -1.424506 52.439527 -1.424033 52.438283 -1.423505 52.437428 -1.423222 52.437365 -1.423194 52.437212 -1.423152 52.437158 -1.423138 52.437113 -1.423123 52.436951 -1.423081 52.436875 -1.423071 52.436708 -1.42304 52.436645 -1.423027 52.43615 -1.422915 52.435079 -1.422635 52.434811 -1.422552 52.434716 -1.422502 52.434666 -1.422476 52.434576 -1.422428 52.434419 -1.422307 52.434266 -1.422158 52.434152 -1.422018 52.434027 -1.421821 52.433911 -1.42161 52.433806 -1.421346 52.433701 -1.420997 52.433666 -1.420802 52.433642 -1.420668 52.43364 -1.420655 52.433639 -1.420652 52.433609 -1.420286 52.433606 -1.419996 52.433637 -1.419657 52.433698 -1.419241 52.43381 -1.418888 52.433958 -1.41855 52.434136 -1.418249 52.434328 -1.418006 52.434474 -1.417882 52.434502 -1.417858 52.434528 -1.417845 52.434681 -1.417766 52.434879 -1.417701 52.43506 -1.417675 52.435153 -1.417673 52.435191 -1.417673 52.435199 -1.417674 52.435391 -1.417709 52.435516 -1.417757']",2026-05-08 01:10:35.030905,unplanned,2026-04-22 21:03:25+00:00,2026-04-22 21:18:25+00:00,0.25,2026-04-22 21:03:25+00:00,2026-04-22 21:18:25+00:00,0.25,3,0.75,21,2,2026-04-22
signs/M60-S9140A,7-1776832672-775b92ac-e903-49bd-a210-841e8a6d25ac-close,2026-04-22T04:37:41.41Z,2026-04-22T04:52:41.41Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M60,0,53.45319592156862,-2.339455823529412,"['53.448762 -2.339844 53.448767 -2.339843 53.449055 -2.339785 53.449559 -2.339683 53.450054 -2.339642 53.450323 -2.339644 53.450737 -2.339678 53.451276 -2.339742 53.451644 -2.33976 53.451788 -2.339761 53.452103 -2.339749 53.452336 -2.339721 53.452588 -2.339678 53.452948 -2.33959 53.453733 -2.339355 53.454028 -2.339267 53.455359 -2.338886 53.455647 -2.338844 53.455773 -2.338845 53.456033 -2.338907 53.456144 -2.33893 53.456626 -2.339032 53.457003 -2.33914 53.45723 -2.339261 53.457273 -2.339283 53.457317 -2.339309 53.457452 -2.339415 53.457523 -2.339477 53.4576 -2.339566 53.457643 -2.339728', '53.448762 -2.339844 53.448767 -2.339843 53.449055 -2.339785 53.449559 -2.339683 53.450054 -2.339642 53.450323 -2.339644 53.450737 -2.339678 53.451276 -2.339742 53.451644 -2.33976 53.451788 -2.339761 53.452103 -2.339749 53.452336 -2.339721 53.452588 -2.339678 53.452948 -2.33959 53.453733 -2.339355 53.454028 -2.339267 53.455359 -2.338886 53.455647 -2.338844 53.455773 -2.338845 53.456051 -2.338787 53.456137 -2.338778']",2026-05-08 01:10:35.030944,unplanned,2026-04-22 04:37:41+00:00,2026-04-22 04:52:41+00:00,0.25,2026-04-22 04:37:41+00:00,2026-04-22 04:52:41+00:00,0.25,3,0.75,4,2,2026-04-22
signs/M1-S2725J,7-1776862682-2c25ec52-e8af-4c57-9b27-7fd59f58466b-close,2026-04-22T12:44:47.47Z,2026-04-22T12:59:47.47Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,52.02719622222222,-0.6065034444444444,['52.025642 -0.600307 52.02565 -0.600339 52.026417 -0.603462 52.026786 -0.604858 52.027118 -0.606118 52.02762 -0.608155 52.027657 -0.608305 52.028606 -0.612154 52.02927 -0.614833'],2026-05-08 01:10:35.030960,unplanned,2026-04-22 12:44:47+00:00,2026-04-22 12:59:47+00:00,0.25,2026-04-22 12:44:47+00:00,2026-04-22 12:59:47+00:00,0.25,3,0.75,12,2,2026-04-22
signs/M25-S5535A,7-1776830003-13d66f47-1029-4fac-8b38-5cd2fbeb5c35-close,2026-04-22T03:55:04.04Z,2026-04-22T04:10:04.04Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.68395636842106,0.048706947368421,['51.681245 0.040864 51.68147 0.041361 51.681491 0.041406 51.681713 0.041893 51.682458 0.043532 51.683011 0.04483 51.683218 0.045346 51.68351 0.046097 51.683941 0.047286 51.684225 0.048287 51.684532 0.049412 51.684848 0.050914 51.68502 0.051691 51.685247 0.052714 51.685453 0.053823 51.685763 0.055616 51.68597 0.05661 51.68602 0.056843 51.686036 0.056907'],2026-05-08 01:10:35.030979,unplanned,2026-04-22 03:55:04+00:00,2026-04-22 04:10:04+00:00,0.25,2026-04-22 03:55:04+00:00,2026-04-22 04:10:04+00:00,0.25,3,0.75,3,2,2026-04-22
signs/M25-S5206B,7-1776885676-5fdc8bb7-6bb2-44e8-9a0d-5f01c9f6962e-close,2026-04-22T19:13:13.13Z,2026-04-22T19:28:13.13Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.71146870588235,-0.4261981176470588,['51.713046 -0.421683 51.71304 -0.421709 51.71287 -0.422368 51.712678 -0.423107 51.712479 -0.423736 51.712168 -0.424673 51.711863 -0.425538 51.711822 -0.425655 51.711465 -0.426565 51.711237 -0.427108 51.711169 -0.42727 51.710942 -0.427799 51.710715 -0.428299 51.710208 -0.429359 51.710041 -0.429668 51.709672 -0.430318 51.709553 -0.430513'],2026-05-08 01:10:35.030997,unplanned,2026-04-22 19:13:13+00:00,2026-04-22 19:28:13+00:00,0.25,2026-04-22 19:13:13+00:00,2026-04-22 19:28:13+00:00,0.25,3,0.75,19,2,2026-04-22
signs/M1-S3863L,7-1776881840-73d3e330-3642-476e-9047-b13f0c92162e-close,2026-04-22T18:03:21.21Z,2026-04-22T18:18:21.21Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,52.84789128571428,-1.2963929047619047,['52.852856 -1.298215 52.852847 -1.29821 52.852254 -1.297902 52.850749 -1.297184 52.850397 -1.297041 52.849667 -1.296738 52.849604 -1.296712 52.848982 -1.29647 52.848727 -1.296394 52.848334 -1.296272 52.848064 -1.296217 52.847333 -1.29604 52.846786 -1.295911 52.846192 -1.295787 52.845994 -1.295746 52.845373 -1.295652 52.845004 -1.295614 52.844698 -1.295574 52.844356 -1.29555 52.844024 -1.295525 52.843476 -1.295497'],2026-05-08 01:10:35.031016,unplanned,2026-04-22 18:03:21+00:00,2026-04-22 18:18:21+00:00,0.25,2026-04-22 18:03:21+00:00,2026-04-22 18:18:21+00:00,0.25,3,0.75,18,2,2026-04-22
signs/A1M-S2100B,7-1776828519-1c61d676-dd4f-4ee2-b331-a32b451d28ec-close,2026-04-22T03:18:34.34Z,2026-04-22T03:33:34.34Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,A1(M),0,52.3969887,-0.2613035,['52.399936 -0.26212 52.39982 -0.262083 52.39853 -0.261781 52.397546 -0.261511 52.397221 -0.261406 52.396724 -0.261249 52.396607 -0.261224 52.396192 -0.261108 52.394339 -0.26049 52.392972 -0.260063'],2026-05-08 01:10:35.031031,unplanned,2026-04-22 03:18:34+00:00,2026-04-22 03:33:34+00:00,0.25,2026-04-22 03:18:34+00:00,2026-04-22 03:33:34+00:00,0.25,3,0.75,3,2,2026-04-22
signs/M1-S2485J,7-1776817341-6eb2de8d-baf6-485b-a06f-79fd9955da84-close,2026-04-22T00:02:21.21Z,2026-04-22T00:17:21.21Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,51.85162557142858,-0.4233311785714285,"['51.849368 -0.422371 51.849378 -0.422374 51.849572 -0.422426 51.849929 -0.422448 51.850711 -0.422496 51.851134 -0.422572 51.85169 -0.422752 51.852211 -0.422935 51.852509 -0.42303 51.852808 -0.423176', '51.849368 -0.422371 51.849378 -0.422374 51.849572 -0.422426 51.849931 -0.422563 51.850769 -0.422885 51.851021 -0.422984 51.851724 -0.423337 51.85233 -0.423651 51.852674 -0.423843 51.852861 -0.42396 51.85298 -0.42409 51.853097 -0.424279 51.853132 -0.424363 51.853205 -0.424476 51.853333 -0.42461 51.853492 -0.424751 51.853666 -0.424864 51.853673 -0.424866']",2026-05-08 01:10:35.031057,unplanned,2026-04-22 00:02:21+00:00,2026-04-22 00:17:21+00:00,0.25,2026-04-22 00:02:21+00:00,2026-04-22 00:17:21+00:00,0.25,3,0.75,0,2,2026-04-22
signs/M60-S9132A,7-1776832672-41e0e9cd-ac11-413e-8bb9-f61e13cc8df8-close,2026-04-22T04:37:41.41Z,2026-04-22T04:52:41.41Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M60,0,53.44450386363636,-2.339202727272727,['53.4417 -2.33712 53.441791 -2.337258 53.44206 -2.337621 53.442292 -2.337909 53.442454 -2.338091 53.442953 -2.338628 53.443108 -2.338744 53.443341 -2.338941 53.443583 -2.339124 53.44396 -2.339383 53.444211 -2.339535 53.444463 -2.339688 53.444669 -2.33978 53.444938 -2.339872 53.445549 -2.340043 53.445891 -2.340106 53.44605 -2.340138 53.446349 -2.34017 53.446654 -2.340187 53.44678 -2.340188 53.447536 -2.340089 53.448753 -2.339845'],2026-05-08 01:10:35.031077,unplanned,2026-04-22 04:37:41+00:00,2026-04-22 04:52:41+00:00,0.25,2026-04-22 04:37:41+00:00,2026-04-22 04:52:41+00:00,0.25,3,0.75,4,2,2026-04-22
signs/M1-S2725A,7-1776882976-a67a04d7-fee5-452d-8344-e3c16df3659e-close,2026-04-22T18:27:26.26Z,2026-04-22T18:42:26.26Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,52.02719622222222,-0.6065034444444444,['52.025642 -0.600307 52.02565 -0.600339 52.026417 -0.603462 52.026786 -0.604858 52.027118 -0.606118 52.02762 -0.608155 52.027657 -0.608305 52.028606 -0.612154 52.02927 -0.614833'],2026-05-08 01:10:35.031106,unplanned,2026-04-22 18:27:26+00:00,2026-04-22 18:42:26+00:00,0.25,2026-04-22 18:27:26+00:00,2026-04-22 18:42:26+00:00,0.25,3,0.75,18,2,2026-04-22
signs/A1-S2027B,7-1776868180-e1f9f899-d850-412a-a711-a10d40735e9b-close,2026-04-22T14:29:41.41Z,2026-04-22T14:44:41.41Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,A1,0,52.32931152173913,-0.2481059565217391,['52.334791 -0.2492 52.333564 -0.248698 52.333094 -0.248525 52.333058 -0.248512 52.332461 -0.248287 52.332353 -0.248247 52.332199 -0.248194 52.331707 -0.248041 52.33124 -0.247938 52.330652 -0.247844 52.330009 -0.247797 52.329297 -0.247855 52.32846 -0.247964 52.327729 -0.248016 52.327454 -0.248029 52.327423 -0.248031 52.327179 -0.248038 52.327075 -0.248041 52.326539 -0.248037 52.325533 -0.248 52.324743 -0.247866 52.323983 -0.247686 52.323622 -0.247591'],2026-05-08 01:10:35.031127,unplanned,2026-04-22 14:29:41+00:00,2026-04-22 14:44:41+00:00,0.25,2026-04-22 14:29:41+00:00,2026-04-22 14:44:41+00:00,0.25,2,0.5,14,2,2026-04-22
signs/M56-S8279A,7-1776825883-4df906aa-4384-452a-bbb9-062a39a33ca5-close,2026-04-22T02:27:58.58Z,2026-04-22T02:42:58.58Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M56,0,53.35360083333333,-2.498559333333333,['53.354517 -2.49503 53.353952 -2.497242 53.35367 -2.49829 53.353614 -2.4985 53.352968 -2.500986 53.352884 -2.501308'],2026-05-08 01:10:35.031141,unplanned,2026-04-22 02:27:58+00:00,2026-04-22 02:42:58+00:00,0.25,2026-04-22 02:27:58+00:00,2026-04-22 02:42:58+00:00,0.25,3,0.75,2,2,2026-04-22
signs/M25-S4974A,7-1776884228-14a9dbc8-298c-4da7-ae82-249b1ea9ed10-close,2026-04-22T18:49:02.02Z,2026-04-22T19:04:02.02Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.52187008,-0.49892712,['51.516713 -0.500046 51.516859 -0.499967 51.516898 -0.499946 51.517448 -0.499674 51.518316 -0.499328 51.518674 -0.499216 51.51914 -0.499071 51.519669 -0.498952 51.520118 -0.498865 51.520378 -0.498819 51.520719 -0.498759 51.521132 -0.498717 51.521653 -0.498671 51.521826 -0.498636 51.522183 -0.49861 51.523198 -0.498562 51.523701 -0.498546 51.523773 -0.498543 51.524825 -0.498538 51.52505 -0.498543 51.52559 -0.498556 51.52667 -0.498607 51.5273 -0.498658 51.527381 -0.498666 51.527538 -0.498682'],2026-05-08 01:10:35.031164,unplanned,2026-04-22 18:49:02+00:00,2026-04-22 19:04:02+00:00,0.25,2026-04-22 18:49:02+00:00,2026-04-22 19:04:02+00:00,0.25,3,0.75,18,2,2026-04-22
signs/M25-S5211B,7-1776885676-a1b25ed7-d3c2-435b-8882-a6bc0442ea7b-close,2026-04-22T19:16:09.09Z,2026-04-22T19:31:09.09Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.71379394117647,-0.4165245294117646,['51.714035 -0.412763 51.714036 -0.412809 51.714039 -0.413361 51.71404 -0.413433 51.714045 -0.413781 51.71403 -0.414693 51.714009 -0.415143 51.713958 -0.416013 51.713928 -0.416448 51.713896 -0.416739 51.713881 -0.416942 51.713776 -0.417858 51.713677 -0.418527 51.713578 -0.419153 51.713352 -0.420377 51.713166 -0.421213 51.713051 -0.421664'],2026-05-08 01:10:35.031181,unplanned,2026-04-22 19:16:09+00:00,2026-04-22 19:31:09+00:00,0.25,2026-04-22 19:16:09+00:00,2026-04-22 19:31:09+00:00,0.25,3,0.75,19,2,2026-04-22
signs/M25-S5101J,7-1776825883-beba7394-709e-4adf-abb7-95781b6b21a8-close,2026-04-22T02:39:58.58Z,2026-04-22T02:54:58.58Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.63643075,-0.5125805,['51.634633 -0.514278 51.634672 -0.514267 51.634909 -0.514086 51.635204 -0.513827 51.635786 -0.513219 51.636406 -0.512543 51.636841 -0.512081 51.636869 -0.512051 51.636938 -0.511977 51.637018 -0.511916 51.637054 -0.511886 51.637099 -0.51187 51.637161 -0.511839 51.63735 -0.511804 51.637449 -0.51183 51.637503 -0.511814'],2026-05-08 01:10:35.031199,unplanned,2026-04-22 02:39:58+00:00,2026-04-22 02:54:58+00:00,0.25,2026-04-22 02:39:58+00:00,2026-04-22 02:54:58+00:00,0.25,3,0.75,2,2,2026-04-22
